date,product_id,product_name,category,units_sold,day_of_week,week_number,month
2026-01-05,PROD-006,Bluetooth Speaker,Electronics,26,Monday,2,2026-01
2026-01-06,PROD-006,Bluetooth Speaker,Electronics,23,Tuesday,2,2026-01
2026-01-07,PROD-006,Bluetooth Speaker,Electronics,54,Wednesday,2,2026-01
2026-01-08,PROD-006,Bluetooth Speaker,Electronics,56,Thursday,2,2026-01
2026-01-09,PROD-006,Bluetooth Speaker,Electronics,52,Friday,2,2026-01
2026-01-10,PROD-006,Bluetooth Speaker,Electronics,39,Saturday,2,2026-01
2026-01-11,PROD-006,Bluetooth Speaker,Electronics,39,Sunday,2,2026-01
2026-01-12,PROD-006,Bluetooth Speaker,Electronics,39,Monday,3,2026-01
2026-01-13,PROD-006,Bluetooth Speaker,Electronics,38,Tuesday,3,2026-01
2026-01-14,PROD-006,Bluetooth Speaker,Electronics,38,Wednesday,3,2026-01
2026-01-15,PROD-006,Bluetooth Speaker,Electronics,42,Thursday,3,2026-01
2026-01-16,PROD-006,Bluetooth Speaker,Electronics,39,Friday,3,2026-01
2026-01-17,PROD-006,Bluetooth Speaker,Electronics,36,Saturday,3,2026-01
2026-01-18,PROD-006,Bluetooth Speaker,Electronics,34,Sunday,3,2026-01
2026-01-19,PROD-006,Bluetooth Speaker,Electronics,34,Monday,4,2026-01
2026-01-20,PROD-006,Bluetooth Speaker,Electronics,39,Tuesday,4,2026-01
2026-01-21,PROD-006,Bluetooth Speaker,Electronics,42,Wednesday,4,2026-01
2026-01-22,PROD-006,Bluetooth Speaker,Electronics,22,Thursday,4,2026-01
2026-01-23,PROD-006,Bluetooth Speaker,Electronics,28,Friday,4,2026-01
2026-01-24,PROD-006,Bluetooth Speaker,Electronics,31,Saturday,4,2026-01
2026-01-25,PROD-006,Bluetooth Speaker,Electronics,28,Sunday,4,2026-01
2026-01-26,PROD-006,Bluetooth Speaker,Electronics,22,Monday,5,2026-01
2026-01-27,PROD-006,Bluetooth Speaker,Electronics,27,Tuesday,5,2026-01
2026-01-28,PROD-006,Bluetooth Speaker,Electronics,21,Wednesday,5,2026-01
2026-01-29,PROD-006,Bluetooth Speaker,Electronics,21,Thursday,5,2026-01
2026-01-30,PROD-006,Bluetooth Speaker,Electronics,23,Friday,5,2026-01
2026-01-31,PROD-006,Bluetooth Speaker,Electronics,24,Saturday,5,2026-01
2026-02-01,PROD-006,Bluetooth Speaker,Electronics,32,Sunday,5,2026-02
2026-02-02,PROD-006,Bluetooth Speaker,Electronics,27,Monday,6,2026-02
2026-02-03,PROD-006,Bluetooth Speaker,Electronics,25,Tuesday,6,2026-02
2026-02-04,PROD-006,Bluetooth Speaker,Electronics,26,Wednesday,6,2026-02
2026-02-05,PROD-006,Bluetooth Speaker,Electronics,28,Thursday,6,2026-02
2026-02-06,PROD-006,Bluetooth Speaker,Electronics,28,Friday,6,2026-02
2025-08-10,PROD-007,Desk Lamp LED,Office,11,Sunday,32,2025-08
2025-08-11,PROD-007,Desk Lamp LED,Office,17,Monday,33,2025-08
2025-08-12,PROD-007,Desk Lamp LED,Office,16,Tuesday,33,2025-08
2025-08-13,PROD-007,Desk Lamp LED,Office,20,Wednesday,33,2025-08
2025-08-14,PROD-007,Desk Lamp LED,Office,18,Thursday,33,2025-08
2025-08-15,PROD-007,Desk Lamp LED,Office,14,Friday,33,2025-08
2025-08-16,PROD-007,Desk Lamp LED,Office,12,Saturday,33,2025-08
2025-08-17,PROD-007,Desk Lamp LED,Office,13,Sunday,33,2025-08
2025-08-18,PROD-007,Desk Lamp LED,Office,17,Monday,34,2025-08
2025-08-19,PROD-007,Desk Lamp LED,Office,19,Tuesday,34,2025-08
2025-08-20,PROD-007,Desk Lamp LED,Office,19,Wednesday,34,2025-08
2025-08-21,PROD-007,Desk Lamp LED,Office,16,Thursday,34,2025-08
2025-08-22,PROD-007,Desk Lamp LED,Office,18,Friday,34,2025-08
2025-08-23,PROD-007,Desk Lamp LED,Office,12,Saturday,34,2025-08
2025-08-24,PROD-007,Desk Lamp LED,Office,9,Sunday,34,2025-08
2025-08-25,PROD-007,Desk Lamp LED,Office,20,Monday,35,2025-08
2025-08-26,PROD-007,Desk Lamp LED,Office,18,Tuesday,35,2025-08
2025-08-27,PROD-007,Desk Lamp LED,Office,24,Wednesday,35,2025-08
2025-08-28,PROD-007,Desk Lamp LED,Office,21,Thursday,35,2025-08
2025-08-29,PROD-007,Desk Lamp LED,Office,17,Friday,35,2025-08
2025-08-30,PROD-007,Desk Lamp LED,Office,14,Saturday,35,2025-08
2025-08-31,PROD-007,Desk Lamp LED,Office,12,Sunday,35,2025-08
2025-09-01,PROD-007,Desk Lamp LED,Office,18,Monday,36,2025-09
2025-09-02,PROD-007,Desk Lamp LED,Office,22,Tuesday,36,2025-09
2025-09-03,PROD-007,Desk Lamp LED,Office,17,Wednesday,36,2025-09
2025-09-04,PROD-007,Desk Lamp LED,Office,19,Thursday,36,2025-09
2025-09-05,PROD-007,Desk Lamp LED,Office,18,Friday,36,2025-09
2025-09-06,PROD-007,Desk Lamp LED,Office,12,Saturday,36,2025-09
2025-09-07,PROD-007,Desk Lamp LED,Office,10,Sunday,36,2025-09
2025-09-08,PROD-007,Desk Lamp LED,Office,16,Monday,37,2025-09
2025-09-09,PROD-007,Desk Lamp LED,Office,24,Tuesday,37,2025-09
2025-09-10,PROD-007,Desk Lamp LED,Office,18,Wednesday,37,2025-09
2025-09-11,PROD-007,Desk Lamp LED,Office,17,Thursday,37,2025-09
2025-09-12,PROD-007,Desk Lamp LED,Office,16,Friday,37,2025-09
2025-09-13,PROD-007,Desk Lamp LED,Office,13,Saturday,37,2025-09
2025-09-14,PROD-007,Desk Lamp LED,Office,12,Sunday,37,2025-09
2025-09-15,PROD-007,Desk Lamp LED,Office,18,Monday,38,2025-09
2025-09-16,PROD-007,Desk Lamp LED,Office,17,Tuesday,38,2025-09
2025-09-17,PROD-007,Desk Lamp LED,Office,6,Wednesday,38,2025-09
2025-09-18,PROD-007,Desk Lamp LED,Office,15,Thursday,38,2025-09
2025-09-19,PROD-007,Desk Lamp LED,Office,13,Friday,38,2025-09
2025-09-20,PROD-007,Desk Lamp LED,Office,11,Saturday,38,2025-09
2025-09-21,PROD-007,Desk Lamp LED,Office,13,Sunday,38,2025-09
2025-09-22,PROD-007,Desk Lamp LED,Office,17,Monday,39,2025-09
2025-09-23,PROD-007,Desk Lamp LED,Office,18,Tuesday,39,2025-09
2025-09-24,PROD-007,Desk Lamp LED,Office,17,Wednesday,39,2025-09
2025-09-25,PROD-007,Desk Lamp LED,Office,15,Thursday,39,2025-09
2025-09-26,PROD-007,Desk Lamp LED,Office,14,Friday,39,2025-09
2025-09-27,PROD-007,Desk Lamp LED,Office,12,Saturday,39,2025-09
2025-09-28,PROD-007,Desk Lamp LED,Office,12,Sunday,39,2025-09
2025-09-29,PROD-007,Desk Lamp LED,Office,19,Monday,40,2025-09
2025-09-30,PROD-007,Desk Lamp LED,Office,23,Tuesday,40,2025-09
2025-10-01,PROD-007,Desk Lamp LED,Office,18,Wednesday,40,2025-10
2025-10-02,PROD-007,Desk Lamp LED,Office,20,Thursday,40,2025-10
2025-10-03,PROD-007,Desk Lamp LED,Office,12,Friday,40,2025-10
2025-10-04,PROD-007,Desk Lamp LED,Office,15,Saturday,40,2025-10
2025-10-05,PROD-007,Desk Lamp LED,Office,8,Sunday,40,2025-10
2025-10-06,PROD-007,Desk Lamp LED,Office,16,Monday,41,2025-10
2025-10-07,PROD-007,Desk Lamp LED,Office,17,Tuesday,41,2025-10
2025-10-08,PROD-007,Desk Lamp LED,Office,16,Wednesday,41,2025-10
2025-10-09,PROD-007,Desk Lamp LED,Office,15,Thursday,41,2025-10
2025-10-10,PROD-007,Desk Lamp LED,Office,12,Friday,41,2025-10
2025-10-11,PROD-007,Desk Lamp LED,Office,12,Saturday,41,2025-10
2025-10-12,PROD-007,Desk Lamp LED,Office,8,Sunday,41,2025-10
2025-10-13,PROD-007,Desk Lamp LED,Office,17,Monday,42,2025-10
2025-10-14,PROD-007,Desk Lamp LED,Office,21,Tuesday,42,2025-10
2025-10-15,PROD-007,Desk Lamp LED,Office,15,Wednesday,42,2025-10
2025-10-16,PROD-007,Desk Lamp LED,Office,16,Thursday,42,2025-10
2025-10-17,PROD-007,Desk Lamp LED,Office,14,Friday,42,2025-10
2025-10-18,PROD-007,Desk Lamp LED,Office,15,Saturday,42,2025-10
2025-10-19,PROD-007,Desk Lamp LED,Office,8,Sunday,42,2025-10
2025-10-20,PROD-007,Desk Lamp LED,Office,18,Monday,43,2025-10
2025-10-21,PROD-007,Desk Lamp LED,Office,13,Tuesday,43,2025-10
2025-10-22,PROD-007,Desk Lamp LED,Office,15,Wednesday,43,2025-10
2025-10-23,PROD-007,Desk Lamp LED,Office,15,Thursday,43,2025-10
2025-10-24,PROD-007,Desk Lamp LED,Office,16,Friday,43,2025-10
2025-10-25,PROD-007,Desk Lamp LED,Office,8,Saturday,43,2025-10
2025-10-26,PROD-007,Desk Lamp LED,Office,11,Sunday,43,2025-10
2025-10-27,PROD-007,Desk Lamp LED,Office,16,Monday,44,2025-10
2025-10-28,PROD-007,Desk Lamp LED,Office,14,Tuesday,44,2025-10
2025-10-29,PROD-007,Desk Lamp LED,Office,17,Wednesday,44,2025-10
2025-10-30,PROD-007,Desk Lamp LED,Office,19,Thursday,44,2025-10
2025-10-31,PROD-007,Desk Lamp LED,Office,11,Friday,44,2025-10
2025-11-01,PROD-007,Desk Lamp LED,Office,11,Saturday,44,2025-11
2025-11-02,PROD-007,Desk Lamp LED,Office,7,Sunday,44,2025-11
2025-11-03,PROD-007,Desk Lamp LED,Office,16,Monday,45,2025-11
2025-11-04,PROD-007,Desk Lamp LED,Office,22,Tuesday,45,2025-11
2025-11-05,PROD-007,Desk Lamp LED,Office,17,Wednesday,45,2025-11
2025-11-06,PROD-007,Desk Lamp LED,Office,19,Thursday,45,2025-11
2025-11-07,PROD-007,Desk Lamp LED,Office,17,Friday,45,2025-11
2025-11-08,PROD-007,Desk Lamp LED,Office,11,Saturday,45,2025-11
2025-11-09,PROD-007,Desk Lamp LED,Office,9,Sunday,45,2025-11
2025-11-10,PROD-007,Desk Lamp LED,Office,16,Monday,46,2025-11
2025-11-11,PROD-007,Desk Lamp LED,Office,17,Tuesday,46,2025-11
2025-11-12,PROD-007,Desk Lamp LED,Office,19,Wednesday,46,2025-11
2025-11-13,PROD-007,Desk Lamp LED,Office,17,Thursday,46,2025-11
2025-11-14,PROD-007,Desk Lamp LED,Office,14,Friday,46,2025-11
2025-11-15,PROD-007,Desk Lamp LED,Office,9,Saturday,46,2025-11
2025-11-16,PROD-007,Desk Lamp LED,Office,11,Sunday,46,2025-11
2025-11-17,PROD-007,Desk Lamp LED,Office,18,Monday,47,2025-11
2025-11-18,PROD-007,Desk Lamp LED,Office,20,Tuesday,47,2025-11
2025-11-19,PROD-007,Desk Lamp LED,Office,19,Wednesday,47,2025-11
2025-11-20,PROD-007,Desk Lamp LED,Office,12,Thursday,47,2025-11
2025-11-21,PROD-007,Desk Lamp LED,Office,12,Friday,47,2025-11
2025-11-22,PROD-007,Desk Lamp LED,Office,18,Saturday,47,2025-11
2025-11-23,PROD-007,Desk Lamp LED,Office,10,Sunday,47,2025-11
2025-11-24,PROD-007,Desk Lamp LED,Office,13,Monday,48,2025-11
2025-11-25,PROD-007,Desk Lamp LED,Office,18,Tuesday,48,2025-11
2025-11-26,PROD-007,Desk Lamp LED,Office,25,Wednesday,48,2025-11
2025-11-27,PROD-007,Desk Lamp LED,Office,16,Thursday,48,2025-11
2025-11-28,PROD-007,Desk Lamp LED,Office,19,Friday,48,2025-11
2025-11-29,PROD-007,Desk Lamp LED,Office,13,Saturday,48,2025-11
2025-11-30,PROD-007,Desk Lamp LED,Office,10,Sunday,48,2025-11
2025-12-01,PROD-007,Desk Lamp LED,Office,21,Monday,49,2025-12
2025-12-02,PROD-007,Desk Lamp LED,Office,16,Tuesday,49,2025-12
2025-12-03,PROD-007,Desk Lamp LED,Office,16,Wednesday,49,2025-12
2025-12-04,PROD-007,Desk Lamp LED,Office,16,Thursday,49,2025-12
2025-12-05,PROD-007,Desk Lamp LED,Office,13,Friday,49,2025-12
2025-12-06,PROD-007,Desk Lamp LED,Office,2,Saturday,49,2025-12
2025-12-07,PROD-007,Desk Lamp LED,Office,13,Sunday,49,2025-12
2025-12-08,PROD-007,Desk Lamp LED,Office,19,Monday,50,2025-12
2025-12-09,PROD-007,Desk Lamp LED,Office,24,Tuesday,50,2025-12
2025-12-10,PROD-007,Desk Lamp LED,Office,19,Wednesday,50,2025-12
2025-12-11,PROD-007,Desk Lamp LED,Office,19,Thursday,50,2025-12
2025-12-12,PROD-007,Desk Lamp LED,Office,15,Friday,50,2025-12
2025-12-13,PROD-007,Desk Lamp LED,Office,11,Saturday,50,2025-12
2025-12-14,PROD-007,Desk Lamp LED,Office,14,Sunday,50,2025-12
2025-12-15,PROD-007,Desk Lamp LED,Office,17,Monday,51,2025-12
2025-12-16,PROD-007,Desk Lamp LED,Office,21,Tuesday,51,2025-12
2025-12-17,PROD-007,Desk Lamp LED,Office,20,Wednesday,51,2025-12
2025-12-18,PROD-007,Desk Lamp LED,Office,18,Thursday,51,2025-12
2025-12-19,PROD-007,Desk Lamp LED,Office,12,Friday,51,2025-12
2025-12-20,PROD-007,Desk Lamp LED,Office,14,Saturday,51,2025-12
2025-12-21,PROD-007,Desk Lamp LED,Office,8,Sunday,51,2025-12
2025-12-22,PROD-007,Desk Lamp LED,Office,19,Monday,52,2025-12
2025-12-23,PROD-007,Desk Lamp LED,Office,20,Tuesday,52,2025-12
2025-12-24,PROD-007,Desk Lamp LED,Office,19,Wednesday,52,2025-12
2025-12-25,PROD-007,Desk Lamp LED,Office,13,Thursday,52,2025-12
2025-12-26,PROD-007,Desk Lamp LED,Office,16,Friday,52,2025-12
2025-12-27,PROD-007,Desk Lamp LED,Office,14,Saturday,52,2025-12
2025-12-28,PROD-007,Desk Lamp LED,Office,10,Sunday,52,2025-12
2025-12-29,PROD-007,Desk Lamp LED,Office,15,Monday,1,2025-12
2025-12-30,PROD-007,Desk Lamp LED,Office,20,Tuesday,1,2025-12
2025-12-31,PROD-007,Desk Lamp LED,Office,17,Wednesday,1,2025-12
2026-01-01,PROD-007,Desk Lamp LED,Office,11,Thursday,1,2026-01
2026-01-02,PROD-007,Desk Lamp LED,Office,12,Friday,1,2026-01
2026-01-03,PROD-007,Desk Lamp LED,Office,9,Saturday,1,2026-01
2026-01-04,PROD-007,Desk Lamp LED,Office,13,Sunday,1,2026-01
2026-01-05,PROD-007,Desk Lamp LED,Office,19,Monday,2,2026-01
2026-01-06,PROD-007,Desk Lamp LED,Office,20,Tuesday,2,2026-01
2026-01-07,PROD-007,Desk Lamp LED,Office,39,Wednesday,2,2026-01
2026-01-08,PROD-007,Desk Lamp LED,Office,39,Thursday,2,2026-01
2026-01-09,PROD-007,Desk Lamp LED,Office,33,Friday,2,2026-01
2026-01-10,PROD-007,Desk Lamp LED,Office,10,Saturday,2,2026-01
2026-01-11,PROD-007,Desk Lamp LED,Office,10,Sunday,2,2026-01
2026-01-12,PROD-007,Desk Lamp LED,Office,25,Monday,3,2026-01
2026-01-13,PROD-007,Desk Lamp LED,Office,30,Tuesday,3,2026-01
2026-01-14,PROD-007,Desk Lamp LED,Office,31,Wednesday,3,2026-01
2026-01-15,PROD-007,Desk Lamp LED,Office,28,Thursday,3,2026-01
2026-01-16,PROD-007,Desk Lamp LED,Office,27,Friday,3,2026-01
2026-01-17,PROD-007,Desk Lamp LED,Office,17,Saturday,3,2026-01
2026-01-18,PROD-007,Desk Lamp LED,Office,24,Sunday,3,2026-01
2026-01-19,PROD-007,Desk Lamp LED,Office,27,Monday,4,2026-01
2026-01-20,PROD-007,Desk Lamp LED,Office,27,Tuesday,4,2026-01
2026-01-21,PROD-007,Desk Lamp LED,Office,27,Wednesday,4,2026-01
2026-01-22,PROD-007,Desk Lamp LED,Office,11,Thursday,4,2026-01
2026-01-23,PROD-007,Desk Lamp LED,Office,16,Friday,4,2026-01
2026-01-24,PROD-007,Desk Lamp LED,Office,10,Saturday,4,2026-01
2026-01-25,PROD-007,Desk Lamp LED,Office,8,Sunday,4,2026-01
2026-01-26,PROD-007,Desk Lamp LED,Office,16,Monday,5,2026-01
2026-01-27,PROD-007,Desk Lamp LED,Office,20,Tuesday,5,2026-01
2026-01-28,PROD-007,Desk Lamp LED,Office,17,Wednesday,5,2026-01
2026-01-29,PROD-007,Desk Lamp LED,Office,12,Thursday,5,2026-01
2026-01-30,PROD-007,Desk Lamp LED,Office,15,Friday,5,2026-01
2026-01-31,PROD-007,Desk Lamp LED,Office,9,Saturday,5,2026-01
2026-02-01,PROD-007,Desk Lamp LED,Office,5,Sunday,5,2026-02
2026-02-02,PROD-007,Desk Lamp LED,Office,20,Monday,6,2026-02
2026-02-03,PROD-007,Desk Lamp LED,Office,20,Tuesday,6,2026-02
2026-02-04,PROD-007,Desk Lamp LED,Office,17,Wednesday,6,2026-02
2026-02-05,PROD-007,Desk Lamp LED,Office,15,Thursday,6,2026-02
2026-02-06,PROD-007,Desk Lamp LED,Office,18,Friday,6,2026-02
2025-08-10,PROD-008,Phone Case,Accessories,146,Sunday,32,2025-08
2025-08-11,PROD-008,Phone Case,Accessories,38,Monday,33,2025-08
2025-08-12,PROD-008,Phone Case,Accessories,76,Tuesday,33,2025-08
2025-08-13,PROD-008,Phone Case,Accessories,98,Wednesday,33,2025-08
2025-08-14,PROD-008,Phone Case,Accessories,99,Thursday,33,2025-08
2025-08-15,PROD-008,Phone Case,Accessories,104,Friday,33,2025-08
2025-08-16,PROD-008,Phone Case,Accessories,132,Saturday,33,2025-08
2025-08-17,PROD-008,Phone Case,Accessories,143,Sunday,33,2025-08
2025-08-18,PROD-008,Phone Case,Accessories,86,Monday,34,2025-08
2025-08-19,PROD-008,Phone Case,Accessories,99,Tuesday,34,2025-08
2025-08-20,PROD-008,Phone Case,Accessories,94,Wednesday,34,2025-08
2025-08-21,PROD-008,Phone Case,Accessories,120,Thursday,34,2025-08
2025-08-22,PROD-008,Phone Case,Accessories,121,Friday,34,2025-08
2025-08-23,PROD-008,Phone Case,Accessories,150,Saturday,34,2025-08
2025-08-24,PROD-008,Phone Case,Accessories,143,Sunday,34,2025-08
2025-08-25,PROD-008,Phone Case,Accessories,98,Monday,35,2025-08
2025-08-26,PROD-008,Phone Case,Accessories,102,Tuesday,35,2025-08
2025-08-27,PROD-008,Phone Case,Accessories,106,Wednesday,35,2025-08
2025-08-28,PROD-008,Phone Case,Accessories,95,Thursday,35,2025-08
2025-08-29,PROD-008,Phone Case,Accessories,122,Friday,35,2025-08
2025-08-30,PROD-008,Phone Case,Accessories,135,Saturday,35,2025-08
2025-08-31,PROD-008,Phone Case,Accessories,133,Sunday,35,2025-08
2025-09-01,PROD-008,Phone Case,Accessories,103,Monday,36,2025-09
2025-09-02,PROD-008,Phone Case,Accessories,96,Tuesday,36,2025-09
2025-09-03,PROD-008,Phone Case,Accessories,117,Wednesday,36,2025-09
2025-09-04,PROD-008,Phone Case,Accessories,104,Thursday,36,2025-09
2025-09-05,PROD-008,Phone Case,Accessories,117,Friday,36,2025-09
2025-09-06,PROD-008,Phone Case,Accessories,152,Saturday,36,2025-09
2025-09-07,PROD-008,Phone Case,Accessories,145,Sunday,36,2025-09
2025-09-08,PROD-008,Phone Case,Accessories,87,Monday,37,2025-09
2025-09-09,PROD-008,Phone Case,Accessories,101,Tuesday,37,2025-09
2025-09-10,PROD-008,Phone Case,Accessories,121,Wednesday,37,2025-09
2025-09-11,PROD-008,Phone Case,Accessories,106,Thursday,37,2025-09
2025-09-12,PROD-008,Phone Case,Accessories,125,Friday,37,2025-09
2025-09-13,PROD-008,Phone Case,Accessories,135,Saturday,37,2025-09
2025-09-14,PROD-008,Phone Case,Accessories,140,Sunday,37,2025-09
2025-09-15,PROD-008,Phone Case,Accessories,106,Monday,38,2025-09
2025-09-16,PROD-008,Phone Case,Accessories,99,Tuesday,38,2025-09
2025-09-17,PROD-008,Phone Case,Accessories,117,Wednesday,38,2025-09
2025-09-18,PROD-008,Phone Case,Accessories,110,Thursday,38,2025-09
2025-09-19,PROD-008,Phone Case,Accessories,134,Friday,38,2025-09
2025-09-20,PROD-008,Phone Case,Accessories,126,Saturday,38,2025-09
2025-09-21,PROD-008,Phone Case,Accessories,136,Sunday,38,2025-09
2025-09-22,PROD-008,Phone Case,Accessories,86,Monday,39,2025-09
2025-09-23,PROD-008,Phone Case,Accessories,86,Tuesday,39,2025-09
2025-09-24,PROD-008,Phone Case,Accessories,96,Wednesday,39,2025-09
2025-09-25,PROD-008,Phone Case,Accessories,105,Thursday,39,2025-09
2025-09-26,PROD-008,Phone Case,Accessories,115,Friday,39,2025-09
2025-09-27,PROD-008,Phone Case,Accessories,137,Saturday,39,2025-09
2025-09-28,PROD-008,Phone Case,Accessories,124,Sunday,39,2025-09
2025-09-29,PROD-008,Phone Case,Accessories,89,Monday,40,2025-09
2025-09-30,PROD-008,Phone Case,Accessories,83,Tuesday,40,2025-09
2025-10-01,PROD-008,Phone Case,Accessories,108,Wednesday,40,2025-10
2025-10-02,PROD-008,Phone Case,Accessories,93,Thursday,40,2025-10
2025-10-03,PROD-008,Phone Case,Accessories,108,Friday,40,2025-10
2025-10-04,PROD-008,Phone Case,Accessories,133,Saturday,40,2025-10
2025-10-05,PROD-008,Phone Case,Accessories,124,Sunday,40,2025-10
2025-10-06,PROD-008,Phone Case,Accessories,94,Monday,41,2025-10
2025-10-07,PROD-008,Phone Case,Accessories,101,Tuesday,41,2025-10
2025-10-08,PROD-008,Phone Case,Accessories,99,Wednesday,41,2025-10
2025-10-09,PROD-008,Phone Case,Accessories,105,Thursday,41,2025-10
2025-10-10,PROD-008,Phone Case,Accessories,92,Friday,41,2025-10
2025-10-11,PROD-008,Phone Case,Accessories,124,Saturday,41,2025-10
2025-10-12,PROD-008,Phone Case,Accessories,128,Sunday,41,2025-10
2025-10-13,PROD-008,Phone Case,Accessories,80,Monday,42,2025-10
2025-10-14,PROD-008,Phone Case,Accessories,89,Tuesday,42,2025-10
2025-10-15,PROD-008,Phone Case,Accessories,106,Wednesday,42,2025-10
2025-10-16,PROD-008,Phone Case,Accessories,83,Thursday,42,2025-10
2025-10-17,PROD-008,Phone Case,Accessories,99,Friday,42,2025-10
2025-10-18,PROD-008,Phone Case,Accessories,129,Saturday,42,2025-10
2025-10-19,PROD-008,Phone Case,Accessories,132,Sunday,42,2025-10
2025-10-20,PROD-008,Phone Case,Accessories,94,Monday,43,2025-10
2025-10-21,PROD-008,Phone Case,Accessories,90,Tuesday,43,2025-10
2025-10-22,PROD-008,Phone Case,Accessories,103,Wednesday,43,2025-10
2025-10-23,PROD-008,Phone Case,Accessories,107,Thursday,43,2025-10
2025-10-24,PROD-008,Phone Case,Accessories,108,Friday,43,2025-10
2025-10-25,PROD-008,Phone Case,Accessories,127,Saturday,43,2025-10
2025-10-26,PROD-008,Phone Case,Accessories,131,Sunday,43,2025-10
2025-10-27,PROD-008,Phone Case,Accessories,94,Monday,44,2025-10
2025-10-28,PROD-008,Phone Case,Accessories,88,Tuesday,44,2025-10
2025-10-29,PROD-008,Phone Case,Accessories,101,Wednesday,44,2025-10
2025-10-30,PROD-008,Phone Case,Accessories,108,Thursday,44,2025-10
2025-10-31,PROD-008,Phone Case,Accessories,118,Friday,44,2025-10
2025-11-01,PROD-008,Phone Case,Accessories,138,Saturday,44,2025-11
2025-11-02,PROD-008,Phone Case,Accessories,127,Sunday,44,2025-11
2025-11-03,PROD-008,Phone Case,Accessories,98,Monday,45,2025-11
2025-11-04,PROD-008,Phone Case,Accessories,91,Tuesday,45,2025-11
2025-11-05,PROD-008,Phone Case,Accessories,118,Wednesday,45,2025-11
2025-11-06,PROD-008,Phone Case,Accessories,109,Thursday,45,2025-11
2025-11-07,PROD-008,Phone Case,Accessories,116,Friday,45,2025-11
2025-11-08,PROD-008,Phone Case,Accessories,147,Saturday,45,2025-11
2025-11-09,PROD-008,Phone Case,Accessories,159,Sunday,45,2025-11
2025-11-10,PROD-008,Phone Case,Accessories,109,Monday,46,2025-11
2025-11-11,PROD-008,Phone Case,Accessories,106,Tuesday,46,2025-11
2025-11-12,PROD-008,Phone Case,Accessories,107,Wednesday,46,2025-11
2025-11-13,PROD-008,Phone Case,Accessories,131,Thursday,46,2025-11
2025-11-14,PROD-008,Phone Case,Accessories,127,Friday,46,2025-11
2025-11-15,PROD-008,Phone Case,Accessories,164,Saturday,46,2025-11
2025-11-16,PROD-008,Phone Case,Accessories,155,Sunday,46,2025-11
2025-11-17,PROD-008,Phone Case,Accessories,116,Monday,47,2025-11
2025-11-18,PROD-008,Phone Case,Accessories,121,Tuesday,47,2025-11
2025-11-19,PROD-008,Phone Case,Accessories,129,Wednesday,47,2025-11
2025-11-20,PROD-008,Phone Case,Accessories,130,Thursday,47,2025-11
2025-11-21,PROD-008,Phone Case,Accessories,137,Friday,47,2025-11
2025-11-22,PROD-008,Phone Case,Accessories,161,Saturday,47,2025-11
2025-11-23,PROD-008,Phone Case,Accessories,166,Sunday,47,2025-11
2025-11-24,PROD-008,Phone Case,Accessories,112,Monday,48,2025-11
2025-11-25,PROD-008,Phone Case,Accessories,134,Tuesday,48,2025-11
2025-11-26,PROD-008,Phone Case,Accessories,121,Wednesday,48,2025-11
2025-11-27,PROD-008,Phone Case,Accessories,137,Thursday,48,2025-11
2025-11-28,PROD-008,Phone Case,Accessories,146,Friday,48,2025-11
2025-11-29,PROD-008,Phone Case,Accessories,171,Saturday,48,2025-11
2025-11-30,PROD-008,Phone Case,Accessories,180,Sunday,48,2025-11
2025-12-01,PROD-008,Phone Case,Accessories,119,Monday,49,2025-12
2025-12-02,PROD-008,Phone Case,Accessories,112,Tuesday,49,2025-12
2025-12-03,PROD-008,Phone Case,Accessories,133,Wednesday,49,2025-12
2025-12-04,PROD-008,Phone Case,Accessories,129,Thursday,49,2025-12
2025-12-05,PROD-008,Phone Case,Accessories,148,Friday,49,2025-12
2025-12-06,PROD-008,Phone Case,Accessories,176,Saturday,49,2025-12
2025-12-07,PROD-008,Phone Case,Accessories,163,Sunday,49,2025-12
2025-12-08,PROD-008,Phone Case,Accessories,126,Monday,50,2025-12
2025-12-09,PROD-008,Phone Case,Accessories,115,Tuesday,50,2025-12
2025-12-10,PROD-008,Phone Case,Accessories,133,Wednesday,50,2025-12
2025-12-11,PROD-008,Phone Case,Accessories,134,Thursday,50,2025-12
2025-12-12,PROD-008,Phone Case,Accessories,145,Friday,50,2025-12
2025-12-13,PROD-008,Phone Case,Accessories,167,Saturday,50,2025-12
2025-12-14,PROD-008,Phone Case,Accessories,163,Sunday,50,2025-12
2025-12-15,PROD-008,Phone Case,Accessories,113,Monday,51,2025-12
2025-12-16,PROD-008,Phone Case,Accessories,126,Tuesday,51,2025-12
2025-12-17,PROD-008,Phone Case,Accessories,120,Wednesday,51,2025-12
2025-12-18,PROD-008,Phone Case,Accessories,121,Thursday,51,2025-12
2025-12-19,PROD-008,Phone Case,Accessories,132,Friday,51,2025-12
2025-12-20,PROD-008,Phone Case,Accessories,164,Saturday,51,2025-12
2025-12-21,PROD-008,Phone Case,Accessories,150,Sunday,51,2025-12
2025-12-22,PROD-008,Phone Case,Accessories,101,Monday,52,2025-12
2025-12-23,PROD-008,Phone Case,Accessories,109,Tuesday,52,2025-12
2025-12-24,PROD-008,Phone Case,Accessories,113,Wednesday,52,2025-12
2025-12-25,PROD-008,Phone Case,Accessories,56,Thursday,52,2025-12
2025-12-26,PROD-008,Phone Case,Accessories,123,Friday,52,2025-12
